country,comid,latitude,longitude,alert
col,9022641,0.342132512,-72.93058517,R0
col,9022756,0.249441251,-72.92592491,R0
col,9023279,0.149227798,-72.91087977,R0
col,9022757,0.29151036,-72.85505951,R0
col,9023280,0.153853651,-72.80671581,R0
col,9023106,0.223884771,-72.65309672,R0
col,9023292,0.102126951,-72.65033031,R0
col,9023257,0.097047309,-72.58416309,R0
col,9023454,0.052957334,-72.55970725,R0
col,9023290,0.079213098,-72.48233949,R0
col,9023456,0.040179782,-72.77052388,R0
col,9023265,0.09187125,-72.71547513,R0
col,9022587,0.295183046,-72.03153401,R2
col,9022588,0.281980068,-72.03009408,R2
col,9023409,0.053042247,-71.77219925,R2
col,9023371,0.054829033,-71.83089064,R2
col,9024037,-0.142120212,-71.83212152,R0
col,9023313,0.074510155,-71.75513957,R2
col,9023353,0.090017256,-71.85049243,R0
col,9023399,0.040791828,-71.91604176,R2
col,9024071,-0.181066117,-71.84009881,R2
col,9023360,0.099192521,-71.92589316,R0
col,9023429,0.031809901,-72.0149557,R0
col,9024127,-0.183842367,-71.98638488,R0
col,9024702,-0.333069357,-72.29060048,R0
col,9020717,0.985933778,-72.61553659,R0
col,9022392,0.352036896,-72.27279115,R0
col,9022393,0.362074087,-72.22049989,R0
col,9022339,0.364230991,-72.15028407,R2
col,9022341,0.37964832,-72.28068738,R0
col,9022319,0.391607656,-72.15015655,R2
col,9022342,0.398288254,-72.26010534,R0
col,9021972,0.51922299,-72.26177845,R0
col,9021841,0.546887131,-72.24741288,R2
col,9021840,0.551869632,-72.26301098,R0
col,9021767,0.57326849,-72.24873589,R0
col,9021766,0.601772889,-72.2624682,R0
col,9021971,0.604576407,-72.33156826,R0
col,9022134,0.467608671,-72.25811776,R0
col,9022145,0.440873166,-72.23981408,R2
col,9022793,0.225789505,-72.42311826,R2
col,9022938,0.201385198,-72.41282131,R0
col,9023206,0.132520779,-72.38093923,R0
col,9022939,0.188142298,-72.38019018,R0
col,9022881,0.218329901,-72.37363245,R0
col,9022882,0.273521827,-72.32258343,R0
col,9021667,0.730613177,-72.75789466,R0
col,9021218,0.75537777,-72.65880256,R0
col,9021200,0.757803812,-72.69412845,R2
col,9021193,0.759386724,-72.68559672,R2
col,9021227,0.761144062,-72.59440472,R0
col,9021213,0.76875641,-72.63425593,R0
col,9020746,0.93827747,-72.61578146,R0
col,9021968,0.589068839,-72.54862745,R0
col,9021519,0.656454404,-72.50450334,R0
col,9021397,0.72024318,-72.55586529,R0
col,9021216,0.762804051,-72.53648824,R0
col,9021215,0.768007318,-72.55545247,R0
col,9021126,0.862412026,-72.55825271,R0
col,9022659,0.298685679,-72.56293717,R0
col,9022657,0.365889839,-72.5009776,R0
col,9022082,0.474406823,-72.56901815,R0
col,9022007,0.48816606,-72.49075373,R0
col,9022003,0.493283551,-72.50553687,R0
col,9022792,0.240068808,-72.46810705,R0
col,9022033,0.476773524,-72.63445501,R0
col,9022032,0.501296592,-72.65670627,R0
col,9022027,0.538502833,-72.64641361,R0
col,9021668,0.616366503,-72.67068625,R0
col,9022056,0.481917815,-72.71667206,R0
col,9024264,-0.234017717,-72.3913486,R2
col,9024271,-0.236711588,-72.43092413,R0
col,9024268,-0.235659595,-72.88127564,R0
col,9024228,-0.211582034,-72.84230238,R0
col,9024239,-0.240839929,-72.81876595,R0
col,9024293,-0.248189197,-72.81768053,R2
col,9023681,-0.048466494,-73.01900693,R0
col,9023675,-0.021508821,-73.00688383,R0
col,9023645,-0.017467754,-73.03873667,R2
col,9023644,0.002473062,-73.09175169,R0
col,9023490,0.009720765,-73.00672621,R2
col,9023489,0.012380148,-73.01644058,R0
col,9023432,0.027446255,-73.01515453,R2
col,9023431,0.084246202,-73.02709167,R0
col,9023972,-0.142049654,-73.05858581,R2
col,9024028,-0.161462431,-73.03241869,R2
col,9024001,-0.153442546,-73.01304968,R2
col,9024005,-0.10302245,-73.01027704,R0
col,9024122,-0.167254294,-72.96754873,R0
col,9024207,-0.217068852,-72.9251175,R2
col,9024123,-0.186228002,-72.91668189,R0
col,9024006,-0.103334182,-72.90472266,R0
col,9024147,-0.161477838,-72.59339359,R0
col,9024151,-0.186968413,-72.4918613,R2
col,9024159,-0.213629422,-72.50495351,R0
col,9024274,-0.229467572,-72.53490198,R2
col,9023947,-0.116966239,-72.67638401,R0
col,9024229,-0.23503583,-72.78983657,R0
col,9024198,-0.227893974,-72.77379037,R2
col,9024199,-0.218444203,-72.75075843,R0
col,9024161,-0.193293434,-72.70412235,R0
col,9024086,-0.17821677,-72.66480195,R0
col,9024019,-0.162499994,-72.68083334,R0
col,9024018,-0.156755787,-72.68711649,R2
col,9023986,-0.149881665,-72.65985453,R0
col,9024407,-0.251183121,-72.74799485,R2
col,9025142,-0.497148538,-72.33668183,R0
col,9025141,-0.470859039,-72.38610051,R2
col,9025028,-0.415637324,-72.34169033,R0
col,9024637,-0.304097533,-72.3632997,R0
col,9025029,-0.449862217,-72.28185638,R2
col,9025403,-0.574555957,-72.26903758,R0
col,9025278,-0.545378706,-72.32060349,R0
col,9025258,-0.542652792,-72.30202834,R2
col,9024309,-0.208664688,-73.2769186,R2
col,9024450,-0.245283213,-73.23581042,R0
col,9024449,-0.283275008,-73.29674386,R0
col,9024308,-0.250656471,-73.32159266,R0
col,9024238,-0.190182828,-73.32598076,R0
col,9023919,-0.126103673,-73.46402426,R2
col,9023920,-0.126978076,-73.4382434,R2
col,9024166,-0.196155261,-73.5040914,R2
col,9024167,-0.178701763,-73.44850237,R2
col,9024237,-0.22944695,-73.39256345,R0
col,9025226,-0.479597678,-73.12759558,R0
col,9024608,-0.329876844,-73.247804,R0
col,9024609,-0.299576379,-73.20511443,R2
col,9024769,-0.373126224,-73.20245647,R0
col,9024770,-0.383652855,-73.18792043,R2
col,9024039,-0.107727756,-73.62361471,R2
col,9024040,-0.151516267,-73.56692648,R2
col,9025694,-0.677584348,-72.6058701,R0
col,9025494,-0.640345615,-72.6580019,R2
col,9025166,-0.460854226,-72.62868099,R2
col,9025490,-0.623376151,-72.26661586,R0
col,9025489,-0.609627722,-72.37463057,R0
col,9025349,-0.56410865,-72.46390378,R2
col,9025415,-0.599597959,-72.86737139,R2
col,9025426,-0.614538577,-72.8923815,R0
col,9025374,-0.573492925,-72.7786839,R0
col,9025261,-0.545665209,-72.74565028,R2
col,9025036,-0.46740823,-72.78241145,R2
col,9025037,-0.440799679,-72.76494432,R0
col,9025162,-0.457510865,-72.70394454,R2
col,9025209,-0.509856645,-72.75763418,R2
col,9025210,-0.529312816,-72.7349393,R2
col,9025409,-0.596941626,-72.93996249,R0
col,9025363,-0.510927296,-72.93249938,R2
col,9024886,-0.423275371,-72.93497372,R2
col,9024885,-0.390843067,-72.97253043,R2
col,9019877,1.223146154,-76.79072006,R100
col,9020536,1.022976709,-76.79577108,R0
col,9020534,1.044292687,-76.76577469,R0
col,9020194,1.137400554,-76.96875399,R100
col,9020053,1.167414534,-76.92989126,R100
col,9020592,1.016830286,-77.16122794,R100
col,9020593,0.993958608,-77.13500552,R25
col,9020378,1.070059373,-77.30103542,R100
col,9020279,1.093402622,-77.31366362,R100
col,9019881,1.296424367,-77.50224674,R50
col,9019593,1.352739839,-77.46401051,R100
col,9020106,1.167153146,-77.96150928,R100
col,9020259,1.153304225,-77.88799482,R10
col,9019248,1.457920166,-76.65564361,R5
col,9019753,1.32809745,-76.57841893,R0
col,9019437,1.411242414,-76.60513504,R10
col,9019834,1.279320975,-76.6227208,R0
col,9020442,1.13610516,-76.55175349,R0
col,9019328,1.438921973,-76.71691529,R10
col,9019466,1.400720562,-76.80943106,R50
col,9019871,1.240607391,-76.78117984,R100
col,9020276,1.184077005,-76.68063604,R2
col,9020490,1.042415248,-76.59292857,R0
col,9020285,1.08719856,-76.63016977,R0
col,9019276,1.43989117,-77.10631634,R10
col,9019244,1.466331086,-77.09448446,R2
col,9019283,1.440966016,-77.0715159,R2
col,9019103,1.508513279,-77.35284812,R0
col,9019107,1.50959658,-77.33717312,R5
col,9019478,1.437104011,-77.48328048,R50
col,9019423,1.40473332,-74.88528465,R0
col,9019301,1.439122328,-74.97436467,R0
col,9019421,1.473276118,-74.80275712,R0
col,9023403,0.049264449,-73.22938873,R0
col,9023354,0.062356898,-73.32408669,R2
col,9023373,0.071222414,-73.40473973,R0
col,9023155,0.16909555,-73.56947388,R0
col,9023283,0.076599454,-73.58144113,R5
col,9023287,0.087872104,-73.53328993,R2
col,9022536,0.313798962,-73.79170395,R0
col,9022242,0.41337373,-73.74632797,R0
col,9022490,0.350219621,-73.72093438,R0
col,9022243,0.405317925,-73.72016692,R2
col,9022704,0.283000779,-73.66770282,R0
col,9022711,0.246710405,-73.6296374,R2
col,9023184,0.118777096,-73.73369916,R2
col,9023269,0.088536483,-73.75386717,R2
col,9023166,0.119095451,-73.81642636,R2
col,9023101,0.133826916,-73.83256365,R2
col,9022338,0.385685098,-73.84268194,R0
col,9022337,0.408939715,-73.8969136,R0
col,9021512,0.726502946,-74.82358436,R0
col,9021017,0.903233573,-74.85092504,R0
col,9020595,1.066491103,-74.94806078,R0
col,9021645,0.620053819,-74.66792478,R0
col,9021719,0.586129935,-74.59863205,R0
col,9021825,0.566368134,-74.5038591,R0
col,9021747,0.577853391,-74.63164444,R0
col,9022744,0.2572876,-73.97078873,R0
col,9021650,0.670085153,-74.42314105,R0
col,9022462,0.372193959,-74.06025732,R0
col,9022877,0.2815226,-74.33636047,R0
col,9021555,0.662250051,-74.28347967,R0
col,9019741,1.277708338,-74.82187501,R0
col,9019742,1.299514511,-74.81984177,R0
col,9019619,1.355099341,-74.83188946,R0
col,9019620,1.390234724,-74.77160536,R0
col,9019940,1.242632706,-74.78781607,R0
col,9019941,1.262592638,-74.72354139,R0
col,9020070,1.207058324,-74.89015145,R0
col,9022553,0.302967444,-74.07522777,R0
col,9022554,0.306087358,-74.0513149,R0
col,9022722,0.265459569,-74.07975839,R0
col,9022518,0.306449334,-74.02661509,R0
col,9022594,0.288894306,-74.02109423,R0
col,9022721,0.25045025,-74.10424716,R0
col,9022524,0.323859103,-74.11389605,R0
col,9022595,0.284369724,-74.00216094,R0
col,9021908,0.538370813,-74.23194231,R0
col,9022162,0.4695719,-74.19062871,R0
col,9021904,0.539546922,-74.17150683,R0
col,9022310,0.389198281,-74.14452082,R0
col,9022163,0.455614982,-74.12608165,R0
col,9022311,0.380341604,-74.11414871,R0
col,9022923,0.2374885,-74.24509496,R0
col,9021869,0.549858115,-74.32376967,R0
col,9022901,0.214187406,-74.12347745,R0
col,9022922,0.196101634,-74.27128185,R0
col,9022960,0.192257885,-74.20525481,R0
col,9021556,0.636737372,-74.25479504,R0
col,9021679,0.608716678,-74.25149037,R0
col,9021680,0.607144168,-74.22347381,R0
col,9021770,0.576185954,-74.25109537,R0
col,9020280,1.119834259,-74.81550301,R0
col,9020075,1.171324168,-74.89503306,R0
col,9021302,0.726139126,-74.56430774,R0
col,9021303,0.741770532,-74.52882076,R0
col,9021259,0.76258533,-74.57524878,R0
col,9021260,0.801354209,-74.51630225,R0
col,9021124,0.841285162,-74.65625976,R0
col,9021101,0.892058362,-74.57018056,R0
col,9020281,1.134891206,-74.76659706,R0
col,9020476,1.058716739,-74.75960746,R0
col,9020805,0.911466513,-74.75233531,R0
col,9020555,1.010667742,-74.72674846,R0
col,9020782,0.950375829,-74.72371068,R0
col,9020477,1.063260603,-74.69253248,R0
col,9020574,1.004249926,-74.6674892,R0
col,9021673,0.646401723,-74.50138666,R0
col,9021706,0.59070914,-74.41355137,R0
col,9021773,0.571159943,-74.40848865,R0
col,9021707,0.632894605,-74.38721656,R0
col,9020579,1.100841329,-74.40653913,R0
col,9021499,0.69809073,-74.05997555,R0
col,9020694,0.964973242,-74.26502073,R0
col,9020965,0.86637945,-74.13380444,R0
col,9021192,0.762657789,-74.12967731,R0
col,9021199,0.831543016,-74.2577624,R0
col,9021480,0.691579166,-74.01648343,R0
col,9022724,0.248749697,-74.52532288,R0
col,9022723,0.28469761,-74.54658366,R0
col,9022904,0.201250006,-74.52125001,R0
col,9022905,0.197418225,-74.50846102,R0
col,9022375,0.378770749,-74.57340985,R0
col,9022428,0.338977776,-74.56634831,R0
col,9022429,0.357827192,-74.53239971,R0
col,9023363,0.110159879,-73.15698696,R0
col,9023066,0.173207193,-73.23903815,R0
col,9022834,0.252594273,-73.37766206,R0
col,9021849,0.570437482,-73.69335882,R0
col,9022065,0.4964294,-73.60816103,R0
col,9019529,1.412632514,-77.7691116,R0
col,9019158,1.49342433,-77.69840531,R0
col,9019211,1.50409973,-77.85983118,R0
col,9019790,1.281382957,-66.88881774,R0
col,9019676,1.315634761,-66.91711277,R0
col,9019653,1.316295245,-66.85910331,R0
col,9019617,1.367828403,-66.86440166,R0
col,9019829,1.26901861,-66.93439026,R0
col,9019410,1.408515848,-66.93093092,R0
col,9019308,1.516361615,-66.92640501,R0
col,9018912,1.605351659,-67.00100283,R0
col,9018816,1.639758176,-66.96847089,R0
col,9019883,1.232545473,-66.99501646,R0
col,9019826,1.270203058,-67.00512335,R0
col,9018687,1.661585098,-77.00163508,R2
col,9018561,1.707821283,-71.31392936,R0
col,9018694,1.669302622,-71.32760598,R0
col,9019911,1.303419531,-71.30025453,R0
col,9019377,1.40914087,-71.25570851,R0
col,9019387,1.409565821,-71.27412922,R0
col,9019386,1.413751165,-71.28887654,R2
col,9019347,1.417728308,-71.25394235,R0
col,9019353,1.420603391,-71.22477004,R0
col,9019296,1.431290493,-71.24585763,R0
col,9020533,1.078691439,-71.25244845,R0
col,9020089,1.173059232,-71.23759462,R0
col,9020088,1.179436854,-71.26510769,R0
col,9019912,1.226612804,-71.27476576,R0
col,9020757,0.938881169,-71.06095638,R0
col,9020726,0.948637071,-71.1057022,R0
col,9020715,0.974056097,-71.02982288,R0
col,9020647,0.975920873,-71.08305359,R0
col,9020131,1.15096158,-71.02863359,R0
col,9020046,1.168781243,-71.02515224,R0
col,9020956,0.88314513,-71.21318402,R0
col,9020793,0.959483782,-71.15308756,R0
col,9020725,0.986255369,-71.12268206,R0
col,9020700,0.994301932,-71.23083124,R0
col,9020221,1.129826316,-71.43710941,R2
col,9020323,1.081291366,-71.42775869,R0
col,9020299,1.110696479,-71.3909099,R0
col,9020537,1.038704841,-71.39195391,R0
col,9020556,0.998665016,-71.40679007,R0
col,9019759,1.301017471,-71.52658745,R0
col,9019587,1.353127213,-71.50338986,R0
col,9019482,1.385498708,-71.48684235,R0
col,9019404,1.39897625,-71.46469098,R2
col,9019124,1.497975453,-71.43789047,R2
col,9020400,1.09507329,-71.57998232,R0
col,9020103,1.178618197,-71.52143889,R0
col,9020137,1.142570891,-71.47762951,R0
col,9020138,1.218870529,-71.45826877,R0
col,9020220,1.11826588,-71.45749043000001,R0
col,9020600,1.015256239,-71.5811668,R0
col,9020696,0.973385785,-71.74503631,R0
col,9020887,0.886534613,-71.52149268,R0
col,9020892,0.889193733,-71.56328955,R0
col,9020816,0.94315204,-71.54424178,R0
col,9020603,0.979791672,-71.57229168,R2
col,9020718,0.949901676,-71.36074847,R0
col,9020659,0.987844459,-71.35347755,R0
col,9020669,0.991509603,-71.30714545,R0
col,9021426,0.69946729,-71.54415977,R0
col,9021412,0.712650106,-71.48412143,R0
col,9021273,0.734029539,-71.45851218,R2
col,9021257,0.746253404,-71.45547181,R0
col,9021194,0.761837279,-71.49002719,R0
col,9021195,0.77110861,-71.46590368,R0
col,9021782,0.566531938,-71.07869316,R0
col,9021734,0.589330918,-71.04494866,R0
col,9021618,0.615712178,-71.0595793,R0
col,9021662,0.600033848,-71.28027639,R2
col,9021651,0.636302406,-71.21962778,R0
col,9021417,0.685208339,-71.25875001,R0
col,9021416,0.722213054,-71.3000063,R0
col,9021711,0.607361138,-71.33840382,R0
col,9018723,1.653512714,-69.98656884,R0
col,9020311,1.127742965,-69.88026024,R0
col,9020025,1.196953938,-69.96452484,R0
col,9019976,1.258505696,-69.88909918,R0
col,9019575,1.37629095,-69.95167251,R0
col,9019576,1.396244203,-69.89004179,R0
col,9019385,1.480643896,-70.03486774,R0
col,9019388,1.433949336,-70.12207443,R0
col,9019163,1.498589718,-70.36740456,R0
col,9019132,1.525767432,-70.20958094,R0
col,9018953,1.563753929,-70.2198796,R0
col,9018952,1.602685084,-70.30513989,R0
col,9018756,1.658290487,-70.38652964,R0
col,9019159,1.500410989,-70.68827461,R0
col,9019070,1.537859076,-70.55299034,R0
col,9018755,1.653270652,-70.52891957,R0
col,9021059,0.811489177,-70.94997632,R0
col,9021042,0.878866687,-70.99138395,R0
col,9021253,0.764703794,-71.03140043,R0
col,9020912,0.871398129,-70.70061057,R0
col,9020911,0.893208968,-70.84953003,R0
col,9020870,0.893789019,-70.75244878,R0
col,9020817,0.899791673,-70.81437501,R0
col,9020810,0.907794215,-70.8010267,R0
col,9020777,0.922110991,-70.79668107,R0
col,9020744,0.931328405,-70.8885432,R0
col,9021362,0.738323928,-70.90156472,R0
col,9021089,0.858356086,-70.91609844,R0
col,9021185,0.800611735,-70.66867998,R0
col,9021120,0.789074947,-70.60265554,R2
col,9020120,1.146416923,-70.79316298,R0
col,9020063,1.168169707,-70.79004336,R0
col,9019980,1.192197387,-70.79485963,R0
col,9019925,1.274434038,-70.88349486,R0
col,9019926,1.225789563,-70.79235819,R0
col,9020119,1.166587434,-70.89192527,R0
col,9020340,1.104967736,-70.82905952,R0
col,9020122,1.14862353,-70.96688426,R0
col,9020065,1.159276472,-70.98458282,R0
col,9020130,1.155420022,-70.31458138,R0
col,9020016,1.173501744,-70.31869134,R0
col,9020331,1.193339631,-70.06501087,R0
col,9020017,1.217496648,-70.2625399,R0
col,9019749,1.279005363,-70.19119701,R0
col,9019744,1.2874499,-70.24504635,R0
col,9019714,1.289513141,-70.18156638,R0
col,9020286,1.168063576,-70.62288967,R0
col,9020395,1.061989099,-69.84685583,R0
col,9020750,0.94065052,-70.01949444,R0
col,9020618,0.985688545,-70.01284957,R0
col,9020952,0.883625347,-69.98307356,R0
col,9020683,0.958589089,-69.98152516,R0
col,9020452,1.047197445,-69.88323693,R0
col,9021456,0.694089521,-70.64493908,R0
col,9021314,0.718325241,-70.58845874,R2
col,9021310,0.752355798,-70.59735021,R0
col,9020545,1.035133186,-70.03585151,R0
col,9020576,0.997677239,-70.07786002,R0
col,9020330,1.097969555,-70.07039711,R0
col,9020589,0.989230937,-70.14447085,R0
col,9020566,1.00082015,-70.14072703,R0
col,9020479,1.035017717,-70.30010522,R0
col,9020401,1.098815949,-70.30633692,R0
col,9020227,1.12269425,-70.37636953,R0
col,9019718,1.303913541,-70.33150417,R0
col,9019693,1.314368928,-70.28289324,R0
col,9019685,1.319035707,-70.41499964,R0
col,9019591,1.355694204,-70.40043728,R0
col,9019735,1.291195395,-70.45332686,R0
col,9020526,1.029680546,-70.31423932,R0
col,9020180,1.131685854,-70.45006892,R0
col,9020294,1.098848708,-70.45502247,R0
col,9019675,1.320717558,-70.48695895,R0
col,9019615,1.332191836,-70.55329155,R0
col,9019566,1.356662339,-70.63627418,R0
col,9019570,1.374984468,-70.57611401,R0
col,9020913,0.863440336,-70.68016831,R2
col,9020871,0.974402708,-70.69900387,R0
col,9020701,0.991786195,-70.6190487,R0
col,9020445,1.060213173,-70.50227928,R0
col,9020422,1.070058592,-70.71869773,R0
col,9020349,1.076975108,-70.6848967,R0
col,9020261,1.132816563,-70.73833227,R0
col,9021686,0.610105313,-70.29316638,R0
col,9021613,0.64727363,-70.17360364,R0
col,9021418,0.698771499,-70.18138442,R0
col,9021432,0.717950332,-70.24997336,R0
col,9021318,0.722082363,-70.18877406,R0
col,9021153,0.779378154,-70.32709441,R0
col,9021652,0.606391624,-70.20677551,R0
col,9021564,0.707450607,-70.44923536,R0
col,9021319,0.786475393,-70.16529578,R0
col,9022013,0.486701922,-70.4139214,R2
col,9022151,0.489538773,-70.12801314,R0
col,9021999,0.494426399,-70.43357703,R2
col,9021993,0.562174108,-70.38153819,R0
col,9021791,0.563982684,-70.13850285,R0
col,9021793,0.574976824,-70.2461102,R0
col,9021731,0.591386737,-70.14403539,R0
col,9021805,0.565372976,-70.06355118,R0
col,9021140,0.850695942,-70.32837403,R0
col,9022751,0.239605593,-70.09874214,R0
col,9022700,0.293066793,-70.12305308,R0
col,9022765,0.238935768,-70.25282272,R0
col,9022735,0.242661533,-70.14946855,R0
col,9022729,0.283989996,-70.21356512,R0
col,9021735,0.581437401,-71.02315374,R0
col,9021674,0.605578418,-71.01312377,R0
col,9021619,0.629033852,-71.05564076,R0
col,9021860,0.548702865,-70.87296724,R0
col,9021859,0.558358288,-70.94601007,R0
col,9022194,0.471207938,-70.77898323,R0
col,9022045,0.523101659,-70.57227996,R2
col,9022509,0.371619988,-70.53830976,R0
col,9019300,1.522933311,-78.02184139,R0
col,9018981,1.586566324,-77.98439748,R0
col,9018783,1.640312744,-78.01876232,R0
col,9018797,1.656461412,-77.9289851,R0
col,9018691,1.659057584,-78.00458464,R0
col,9018696,1.659801017,-77.98101211,R0
col,9018672,1.662083338,-77.98958334,R0
col,9018949,1.56322008,-77.85685017,R0
col,9018950,1.58002623,-77.84968303,R0
col,9019470,1.38522375,-78.045136,R0
col,9018649,1.676849691,-78.14989612,R0
col,9018685,1.670217829,-78.10269054,R0
col,9018673,1.683510686,-78.07439183,R0
col,9018642,1.68206513,-78.20495446,R0
col,9018596,1.693914607,-78.23543596,R0
col,9019215,1.540675977,-78.22573589,R0
col,9019093,1.555001084,-78.15101983,R0
col,9018977,1.576228873,-78.19402608,R0
col,9018838,1.603687814,-78.19887927,R0
col,9018812,1.636950905,-78.18681403,R0
col,9019880,1.283686565,-78.36161511,R0
col,9019521,1.368792852,-78.43344815,R0
col,9019520,1.374876427,-78.47251052,R0
col,9019879,1.225982037,-78.22380846,R0
col,9019859,1.359865946,-78.26238547,R0
col,9018882,1.596337279,-77.42404308,R0
